,id_review,rating,compound,Sentiment,pred,temp_pred,fin_pred
ChdDSUhNMG9nS0VJQ0FnSURnb2JmOWhBRRAB,"If you have joined SRM Institute of Science and Technology in 2015 or later, you would know that  our grading system was changed in 2015. Naturally, most of us weren’t aware of this change when  we joined. When we came to this university, we expected to get placed in a good company or go for  higher studies in a reputed university after 4 years. Unfortunately, our beloved university doesn’t  seem to care about our futures and careers as indicated by the change in regulations in 2015 from  the 2013 regulations. The regulation was probably changed as they wanted to reduce the no. of  students sitting in placements so they get a better placement percentage. If 700 sit in placements  and 400 are selected, they’ll only have a placement percentage of around 57%. But if only 500  ]qualify for placements and 400 get selected, then the percentage increases to 80%. This way they  can sell this percentage in newspapers, magazines and on social media to attract students. They’ve  already increased the no. of seats in most branches since 2015 and they’ll keep doing it as is evident  by their construction of more campuses and expanding their current campuses. This university has  become just a money-making business and no attention is paid to the education and the future of  the students.  They don’t want to decrease the no. of admissions per year and simultaneously it is not possible for  them to get all the students placed on campus, so they’ve invented this system to put the blame on  us when ultimately we don’t get placed. They’ll say that it was our fault that we couldn’t even clear  the eligibility criteria for campus placements. Off-campus placement would be nigh impossible since  no company would consider applicants with such low scores. In a nutshell, they’re extorting money  from you and exploiting your life without a slight care in the world. If you can’t grasp the absurdity of this, let me give you a simple example. If you  aggregate 84/100 at the end of the semester, you’d have gotten 9 GP by the 2013 regulations. Now  the same amount of marks will get you only 7 GP. So, you study hard to aggregate 84/100 all  semester and they give you a 7 GP out of a maximum 10. And students from other universities will  get 7 GP even when they get 60/100. So, when you sit for placements or give your documents to  universities for MS programs, they’ll evaluate you according to the prevalent grading system that is  in most universities in India, not according to this unique system. The funny thing here is that SRM  writes in the regulations that this is the grading system recommended by the UGC, which is  absolutely false.",1.0,-0.5134,Negative,1,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURRd011TTlnRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNnbzYtQVR3EAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNBcTdHcGRREAE,"Not a good place to study.Fee structure is very high and not at all worth, some of the faculty doesn't even know the teaching methodologies.I wonder how some of them got doctorates. I see no Innovation here all they do is,come to classes and complete the portion.And guess what....we even have classes on our cultural Fest. #Boycottmilan",1.0,-0.6435,Negative,1,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUN3dDVlajFnRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBNHQ3NTJBRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURReE5HMHlRRRAB,good infrastructure good students and good facilities but teaching side isn't that good and grading scheme sucks big time.,3.0,-0.363,Negative,2,2.5,2
ChZDSUhNMG9nS0VJQ0FnSURBZ09mRVBREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRdGFLY193RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRMTVXdFFREAE,Private Engineering College,3.0,0.0,Neutral,2,2.5,2
ChZDSUhNMG9nS0VJQ0FnSUNRcDY2cGR3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3cHR2eFR3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRaXJUMkV3EAE,"Not as good as they advertise,Hostels are so messy that you can't even imagine.",3.0,-0.6856,Negative,1,2.0,2
ChdDSUhNMG9nS0VJQ0FnSUNnajlMUzVBRRAB,Spacious reputed academic institute.,4.0,0.0,Neutral,2,3.0,3
ChZDSUhNMG9nS0VJQ0FnSURnc1lxLUNREAE,,2.0,1.5,Positive,5,2.0,2
ChdDSUhNMG9nS0VJQ0FnSURRd002ZDNRRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURRanBpbmZREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBcmZMZEx3EAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBcG9ubHpBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRc1lMTkRBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBMThPTkZBEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURnamVPQnVnRRAB,"Huge campus  SRM Kattangulathur is a sprawling campus including engineering, medical, architecture disciplines. More than 100,000 students are studying here in these disciplines. One of the best private educational institution in India.",4.0,0.7579,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBMUwzbDBBRRAB,"****Aspirants Read Carefully**** So,If you have joined SRM Institute of Science and Technology in 2015 or later, you would know that  our grading system was changed in 2015. Naturally, most of us weren’t aware of this change when  we joined. When we came to this university, we expected to get placed in a good company or go for  higher studies in a reputed university after 4 years. Unfortunately, our beloved university doesn’t  seem to care about our futures and careers as indicated by the change in regulations in 2015 from  the 2013 regulations. The regulation was probably changed as they wanted to reduce the no. of  students sitting in placements so they get a better placement percentage. If 700 sit in placements  and 400 are selected, they’ll only have a placement percentage of around 57%. But if only 500  ]qualify for placements and 400 get selected, then the percentage increases to 80%. This way they  can sell this percentage in newspapers, magazines and on social media to attract students. They’ve  already increased the no. of seats in most branches since 2015 and they’ll keep doing it as is evident  by their construction of more campuses and expanding their current campuses. This university has  become just a money-making business and no attention is paid to the education and the future of  the students.  They don’t want to decrease the no. of admissions per year and simultaneously it is not possible for  them to get all the students placed on campus, so they’ve invented this system to put the blame on  us when ultimately we don’t get placed. They’ll say that it was our fault that we couldn’t even clear  the eligibility criteria for campus placements. Off-campus placement would be nigh impossible since  no company would consider applicants with such low scores. In a nutshell, they’re extorting money  from you and exploiting your life without a slight care in the world. If you can’t grasp the absurdity of this, let me give you a simple example. If you  aggregate 84/100 at the end of the semester, you’d have gotten 9 GP by the 2013 regulations. Now  the same amount of marks will get you only 7 GP. So, you study hard to aggregate 84/100 all  semester and they give you a 7 GP out of a maximum 10. And students from other universities will  get 7 GP even when they get 60/100. So, when you sit for placements or give your documents to  universities for MS programs, they’ll evaluate you according to the prevalent grading system that is  in most universities in India, not according to this unique system. The funny thing here is that SRM  writes in the regulations that this is the grading system recommended by the UGC, which is  absolutely false.",1.0,-0.4708,Negative,2,1.5,1
ChdDSUhNMG9nS0VJQ0FnSURnajZLSTVnRRAB,"If you have joined SRM Institute of Science and Technology in 2015 or later, you would know that  our grading system was changed in 2015. Naturally, most of us weren’t aware of this change when  we joined. When we came to this university, we expected to get placed in a good company or go for  higher studies in a reputed university after 4 years. Unfortunately, our beloved university doesn’t  seem to care about our futures and careers as indicated by the change in regulations in 2015 from  the 2013 regulations. The regulation was probably changed as they wanted to reduce the no. of  students sitting in placements so they get a better placement percentage. If 700 sit in placements  and 400 are selected, they’ll only have a placement percentage of around 57%. But if only 500  ]qualify for placements and 400 get selected, then the percentage increases to 80%. This way they  can sell this percentage in newspapers, magazines and on social media to attract students. They’ve  already increased the no. of seats in most branches since 2015 and they’ll keep doing it as is evident  by their construction of more campuses and expanding their current campuses. This university has  become just a money-making business and no attention is paid to the education and the future of  the students.  They don’t want to decrease the no. of admissions per year and simultaneously it is not possible for  them to get all the students placed on campus, so they’ve invented this system to put the blame on  us when ultimately we don’t get placed. They’ll say that it was our fault that we couldn’t even clear  the eligibility criteria for campus placements. Off-campus placement would be nigh impossible since  no company would consider applicants with such low scores. In a nutshell, they’re extorting money  from you and exploiting your life without a slight care in the world. If you can’t grasp the absurdity of this, let me give you a simple example. If you  aggregate 84/100 at the end of the semester, you’d have gotten 9 GP by the 2013 regulations. Now  the same amount of marks will get you only 7 GP. So, you study hard to aggregate 84/100 all  semester and they give you a 7 GP out of a maximum 10. And students from other universities will  get 7 GP even when they get 60/100. So, when you sit for placements or give your documents to  universities for MS programs, they’ll evaluate you according to the prevalent grading system that is  in most universities in India, not according to this unique system. The funny thing here is that SRM  writes in the regulations that this is the grading system recommended by the UGC, which is  absolutely false.",1.0,-0.5134,Negative,1,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURRdHR1N1BREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBXzh2QldREAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNBNC03TFRBEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnX01TeDlnRRAB,Awesome college for engineering.,5.0,0.6249,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNneTk2LXBRRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBbWIzVXlnRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURBN0lxZXFRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRaEl2N29BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3OFoySzdRRRAB,,2.0,1.5,Positive,5,2.0,2
ChdDSUhNMG9nS0VJQ0FnSUNnMUpfVHZBRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNnb1BIX25BRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBclBtSWF3EAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURBLXJXeWRnEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRNXRDVnhnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBLTkzOWpBRRAB,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNndUpqbm53RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnazZQQl9RRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRZ19IM0xREAE,Awesome,5.0,0.6249,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNRbmZhRkdREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnbmZhN213RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnOGFPZTR3RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUN3aXQ2cHVnRRAB,Gud infrastructure.........,5.0,0.0,Neutral,2,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURBNk1pTE9REAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUN3Z1B2OHp3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3dmVPVUx3EAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNRMDdMczZRRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURRaUlieE5REAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3Mk0zYl93RRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRdHFqd21BRRAB,A good university with good infrastructure. But some professors are not good and they don't know how to interact with students.,4.0,-0.0539,Negative,2,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUNRLTVPN0lREAE,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURReUp1MS1RRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBMzlYTHRBRRAB,A campus with excellent facilties,5.0,0.5719,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNnNUpuU0lBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRbTl6OUl3EAE,The place where a student with 95percent can get fail and get addicted to anything....and also where a place no one will inform parents what's happening in the college....hate srm university... not going to suggest any others...and if u want your ward to spoil their life with their own...yes definitely you can join in srm...,1.0,-0.128,Negative,2,1.5,1
ChZDSUhNMG9nS0VJQ0FnSURRcU1QSkZREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRX3FHMDVBRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURnbnJPdExREAE,"I am glad that I did my engineering from SRM University, one of the top engineering colleges in India. The campus, infrastructure, staffs, colleagues and friends, everything was wonderful over there. Had a great time during my graduation. The only negative thing was the high fees",4.0,0.9001,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRanN2ZDd3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnMTlyZXRBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRNnU3aUlREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRM3V1MEZ3EAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNBaDk2TFRBEAE,,3.0,1.5,Positive,5,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUNBZ01iT1dREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBOHRPNHJnRRAB,Super,5.0,0.5994,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURBNTdhUDFRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURneHJ1cnd3RRAB,"Best university for Management... Great teachers, awesome environment.... ...Brilliant management of Library.. Java Green Canteen - lovely place to hang out.... Huge acres of garden... Within the campus, there is bank, atm, restaurants, shops, hospital.... Totally the best....",5.0,0.9814,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURBeE96UkN3EAE,Good vibes but not that much great college.,4.0,-0.5409,Negative,1,2.5,2
ChdDSUhNMG9nS0VJQ0FnSURBcklqbTZ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRd0x2cExREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRcW9mbzNnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURneXBfdGpBRRAB,GREAT UNIVERSITY AMONG OF ALL DEEMED UNIVERSITIES.  Thank you........SRM,5.0,0.8091,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUN3ODlxZjBBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3MjctZWRREAE,good infrastructure and green environment..,4.0,0.4404,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSURBN1pxOGtRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRd1pmbGdRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnX012QWN3EAE,Best university in chennai with good infrastructure,5.0,0.7964,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNBOFl5aTJ3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURndXYyaFFREAE,Nice campus,5.0,0.4215,Positive,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURnbXAtbVB3EAE,,3.0,1.5,Positive,5,3.0,3
ChZDSUhNMG9nS0VJQ0FnSURnMWNYVVp3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNROFpUdFNnEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURnMGZUV3hBRRAB,One of the best institute in tamilnadu. Nice atmosphere and infrastructure  well maintained,4.0,0.8442,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURndHRHUEVBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRX011RmRBEAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUN3a2VpRmZREAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUN3MUo3Q0N3EAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3bjh1Z2pRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBMllhUDhBRRAB,,3.0,1.5,Positive,5,3.0,3
ChZDSUhNMG9nS0VJQ0FnSURnX2FmWlRBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBNlllSUxBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBOG9LX0pBEAE,"Tech park,. Audturoim",5.0,0.0,Neutral,2,3.5,4
ChdDSUhNMG9nS0VJQ0FnSURnbnN6ZDh3RRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNROC1ub2FnEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURnbmVycWNnEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRZ01mV29nRRAB,Awesome experience good faculty,5.0,0.7906,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURBcHBPUFZBEAE,Hospitality is Good and it's very economical,4.0,0.4404,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUNnd0o2YlNnEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURna3JycWlBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBaTl5d05BEAE,Awsome institute for btech,5.0,0.0,Neutral,2,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURBc2ZtMGZBEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBbTZQS2d3RRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRMk1lbHl3RRAB,,3.0,1.5,Positive,5,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUN3bjV1cUZ3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBbk9PdExnEAE,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURBNmJmOGpRRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3cThPRV9BRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNnMEt5VFNREAE,"Nice university,full of greenery and healthy atmosphere.well secured . Few Buildings looks to be software companies. construction wasawesome.",4.0,0.802,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBdTY2OHBBRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNBN0k2LVhREAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRbHRlMmxRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNncG9uLXVBRRAB,"Awesome University with cool Ambience and Quality Education, Famous for delighting Culturals, Stunning Infrastructure for a college, with hostel. Nice place to get Experience.",5.0,0.9246,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURRZ3FfWWN3EAE,Nice place to study,4.0,0.4215,Positive,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURRb2ZHU0lnEAE,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURnbGJIS2NBEAE,Nice,5.0,0.4215,Positive,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNRMUltUzh3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBanQ2UlhREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBMk9lR1dBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3a3ZPbkVBEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURBazhYSDV3RRAB,SRM,1.0,0.0,Neutral,2,1.5,1
ChZDSUhNMG9nS0VJQ0FnSUNRdkpyd01REAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRdUlyMzhRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRbnVhdWJ3EAE,Like,3.0,0.3612,Positive,3,3.0,3
ChdDSUhNMG9nS0VJQ0FnSURBd0pQb21BRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRemItZ2hRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBX3FqbU1BEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBMThXSzZRRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBbXNhT0x3EAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBbkx6dkVnEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBaWJHMkZnEAE,Actually this institution is good only for those who really want a good opportunity.. Bcz lot of opportunities are available in this institution for everyone at same scale.,5.0,0.9013,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNneE1ibTVnRRAB,It's sucks.... 😅,5.0,0.0,Neutral,2,3.5,4
ChZDSUhNMG9nS0VJQ0FnSURBNFBYall3EAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURBbThIUVd3EAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURRc3NtckxREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRN1ozYkZ3EAE,Good college... Nyc canteen... The tech park was soo good... That i had taken a test in it.... Where all the students from various places would join here.....,5.0,0.7906,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUN3Nk5PTWlBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURRcnR5TkRBEAE,Sri College is a super colledge,5.0,0.5994,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURnOU9mTzJBRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBOHBDenJBRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNRd3NpV1FREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRZ09pRGF3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBak1QMHBRRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURndmJXMDhBRRAB,Good place to study,4.0,0.4404,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSURneFpiZzVnRRAB,,3.0,1.5,Positive,5,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUNReXFHbEpREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURneV9IMFRnEAE,All they want is money. The university wants me to pay 5000rupees for getting my degree certificate because me and family were not in the country for a year and they wouldn't let anyone else collect it on my behalf.,1.0,-0.0258,Neutral,2,1.5,1
ChZDSUhNMG9nS0VJQ0FnSUNBNTdxTk5REAE,"SRM is NOT the place you wanna come to study. They have elaborate strategies to loot you through various means, are totally discriminative towards North and North-Eastern Indians, and most of all the professors have the worst kind of attitude, behaviour and way of approach.",1.0,-0.6249,Negative,1,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNBX2VYTllREAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRbjdTNVNnEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNncTZUVm5RRRAB,Awesome memories over here,5.0,0.6249,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURBNDViSGJ3EAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURRbzQyMDZRRRAB,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURnZ3J5ZDBBRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNna01DcklnEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNnbXUzRzV3RRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNBLXUyaGFBEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUN3MHFfa3ZRRRAB,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURBcnYtS1pnEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3N1pEZkx3EAE,,3.0,1.5,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNBai1uMXFnRRAB,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNnX0lyaTBBRRAB,"High fees, poor placement, huge  student strength, 1000 in ECE, MECH, EEE,.... totally money making college.",1.0,0.34,Positive,3,2.0,2
ChZDSUhNMG9nS0VJQ0FnSUNRdXV6ZURBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUN3LXAtbEt3EAE,,1.0,1.5,Positive,5,1.0,1
ChZDSUhNMG9nS0VJQ0FnSURBcXI3SFVBEAE,Do not join,1.0,-0.2235,Negative,2,1.5,1
ChdDSUhNMG9nS0VJQ0FnSUNBak1QZHlnRRAB,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNRaWZfcWlnRRAB,,4.0,1.5,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNRXzRYQk5BEAE,,4.0,1.5,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURRNWRmZnB3RRAB,One of the best university in south India.,5.0,0.6369,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUN3eE55T0RREAE,,3.0,1.5,Positive,5,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUNnMmJ5ZUNBEAE,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNncnNHQk5BEAE,,5.0,1.5,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNBbGVuSmdBRRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRMDZHRmZREAE,,1.0,1.5,Positive,5,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNnNDZpeDl3RRAB,,5.0,1.5,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURBa3FINFBBEAE,,4.0,1.5,Positive,5,4.0,4
